,date,county,daily_county_confirmed,county_confirmed,daily_state_confirmed,state_confirmed,county_cases_increase,date_cases_contribution,total_cases_contribution,daily_county_deaths,county_deaths,daily_state_deaths,state_deaths,county_deaths_increase,date_death_contribution,total_death_contribution
2943,2020-05-31,Pottawatomie,0,27,31,9878,0.0,0.0,0.002733346831342377,0,0,2,211,0.0,0.0,0.0
2942,2020-05-31,Pratt,0,2,31,9878,0.0,0.0,0.00020247013565499088,0,0,2,211,0.0,0.0,0.0
2941,2020-05-31,Reno,0,51,31,9878,0.0,0.0,0.005162988459202268,0,0,2,211,0.0,0.0,0.0
2940,2020-05-31,Republic,0,4,31,9878,0.0,0.0,0.00040494027130998176,0,0,2,211,0.0,0.0,0.0
2939,2020-05-31,Rice,0,4,31,9878,0.0,0.0,0.00040494027130998176,0,0,2,211,0.0,0.0,0.0
2938,2020-05-31,Riley,0,64,31,9878,0.0,0.0,0.006479044340959708,0,1,2,211,0.0,0.0,0.0047393364928909965
2937,2020-05-31,Rooks,0,7,31,9878,0.0,0.0,0.0007086454747924681,0,0,2,211,0.0,0.0,0.0
2936,2020-05-31,Saline,0,29,31,9878,0.0,0.0,0.002935816966997368,0,2,2,211,0.0,0.0,0.009478672985781993
2935,2020-05-31,Scott,0,13,31,9878,0.0,0.0,0.0013160558817574407,0,0,2,211,0.0,0.0,0.0
2934,2020-05-31,Sedgwick,5,585,31,9878,0.008547008547008548,0.16129032258064516,0.05922251467908484,0,21,2,211,0.0,0.0,0.0995260663507109
2933,2020-05-31,Seward,0,883,31,9878,0.0,0.0,0.08939056489167846,0,2,2,211,0.0,0.0,0.009478672985781993
2932,2020-05-31,Shawnee,0,300,31,9878,0.0,0.0,0.030370520348248636,0,7,2,211,0.0,0.0,0.03317535545023697
2931,2020-05-31,Sheridan,0,2,31,9878,0.0,0.0,0.00020247013565499088,0,0,2,211,0.0,0.0,0.0
2930,2020-05-31,Sherman,0,7,31,9878,0.0,0.0,0.0007086454747924681,0,0,2,211,0.0,0.0,0.0
2929,2020-05-31,Smith,0,2,31,9878,0.0,0.0,0.00020247013565499088,0,0,2,211,0.0,0.0,0.0
2928,2020-05-31,Stafford,0,1,31,9878,0.0,0.0,0.00010123506782749544,0,0,2,211,0.0,0.0,0.0
2927,2020-05-31,Stanton,0,9,31,9878,0.0,0.0,0.000911115610447459,0,0,2,211,0.0,0.0,0.0
2926,2020-05-31,Stevens,-1,30,31,9878,-0.03333333333333333,-0.03225806451612903,0.0030370520348248628,0,0,2,211,0.0,0.0,0.0
2925,2020-05-31,Sumner,0,8,31,9878,0.0,0.0,0.0008098805426199635,0,1,2,211,0.0,0.0,0.0047393364928909965
2924,2020-05-31,Trego,0,1,31,9878,0.0,0.0,0.00010123506782749544,0,0,2,211,0.0,0.0,0.0
2923,2020-05-31,Wabaunsee,0,31,31,9878,0.0,0.0,0.003138287102652359,0,0,2,211,0.0,0.0,0.0
2922,2020-05-31,Wilson,0,1,31,9878,0.0,0.0,0.00010123506782749544,0,0,2,211,0.0,0.0,0.0
2921,2020-05-31,Woodson,0,6,31,9878,0.0,0.0,0.0006074104069649726,0,0,2,211,0.0,0.0,0.0
2920,2020-05-31,Wyandotte,10,1414,31,9878,0.007072135785007072,0.3225806451612903,0.14314638590807854,1,74,2,211,0.013513513513513514,0.5,0.3507109004739337
2919,2020-06-01,Anderson,0,1,225,10103,0.0,0.0,9.898050084133424e-05,0,0,6,217,0.0,0.0,0.0
2918,2020-06-01,Atchison,2,22,225,10103,0.09090909090909091,0.00888888888888889,0.002177571018509353,0,0,6,217,0.0,0.0,0.0
2917,2020-06-01,Barber,0,1,225,10103,0.0,0.0,9.898050084133424e-05,0,0,6,217,0.0,0.0,0.0
2916,2020-06-01,Barton,-1,44,225,10103,-0.022727272727272728,-0.004444444444444445,0.004355142037018706,0,1,6,217,0.0,0.0,0.004608294930875576
2915,2020-06-01,Bourbon,0,8,225,10103,0.0,0.0,0.000791844006730674,0,1,6,217,0.0,0.0,0.004608294930875576
2914,2020-06-01,Brown,0,6,225,10103,0.0,0.0,0.0005938830050480055,0,0,6,217,0.0,0.0,0.0
2913,2020-06-01,Butler,2,37,225,10103,0.05405405405405406,0.00888888888888889,0.003662278531129368,0,0,6,217,0.0,0.0,0.0
2912,2020-06-01,Chase,0,4,225,10103,0.0,0.0,0.000395922003365337,0,0,6,217,0.0,0.0,0.0
2911,2020-06-01,Chautauqua,0,4,225,10103,0.0,0.0,0.000395922003365337,0,0,6,217,0.0,0.0,0.0
2910,2020-06-01,Cherokee,0,10,225,10103,0.0,0.0,0.0009898050084133424,0,0,6,217,0.0,0.0,0.0
2909,2020-06-01,Cheyenne,0,2,225,10103,0.0,0.0,0.0001979610016826685,0,0,6,217,0.0,0.0,0.0
2908,2020-06-01,Clark,0,33,225,10103,0.0,0.0,0.0032663565277640306,0,0,6,217,0.0,0.0,0.0
2907,2020-06-01,Clay,0,5,225,10103,0.0,0.0,0.0004949025042066713,0,1,6,217,0.0,0.0,0.004608294930875576
2906,2020-06-01,Cloud,0,5,225,10103,0.0,0.0,0.0004949025042066713,0,0,6,217,0.0,0.0,0.0
2905,2020-06-01,Coffey,0,50,225,10103,0.0,0.0,0.004949025042066713,0,8,6,217,0.0,0.0,0.03686635944700461
2904,2020-06-01,Comanche,0,2,225,10103,0.0,0.0,0.0001979610016826685,0,0,6,217,0.0,0.0,0.0
2903,2020-06-01,Cowley,5,10,225,10103,0.5,0.022222222222222227,0.0009898050084133424,0,1,6,217,0.0,0.0,0.004608294930875576
2902,2020-06-01,Crawford,0,6,225,10103,0.0,0.0,0.0005938830050480055,0,1,6,217,0.0,0.0,0.004608294930875576
2901,2020-06-01,Dickinson,1,4,225,10103,0.25,0.004444444444444445,0.000395922003365337,0,0,6,217,0.0,0.0,0.0
2900,2020-06-01,Doniphan,4,17,225,10103,0.2352941176470588,0.017777777777777778,0.0016826685143026825,0,0,6,217,0.0,0.0,0.0
2899,2020-06-01,Douglas,1,67,225,10103,0.01492537313432836,0.004444444444444445,0.006631693556369395,0,0,6,217,0.0,0.0,0.0
2898,2020-06-01,Edwards,0,5,225,10103,0.0,0.0,0.0004949025042066713,0,0,6,217,0.0,0.0,0.0
2897,2020-06-01,Ellis,0,10,225,10103,0.0,0.0,0.0009898050084133424,0,0,6,217,0.0,0.0,0.0
2896,2020-06-01,Ellsworth,0,2,225,10103,0.0,0.0,0.0001979610016826685,0,0,6,217,0.0,0.0,0.0
2895,2020-06-01,Finney,21,1502,225,10103,0.013981358189081227,0.09333333333333331,0.14866871226368406,0,8,6,217,0.0,0.0,0.03686635944700461
2894,2020-06-01,Ford,52,1790,225,10103,0.02905027932960894,0.2311111111111111,0.17717509650598834,0,2,6,217,0.0,0.0,0.009216589861751152
2893,2020-06-01,Franklin,4,39,225,10103,0.10256410256410256,0.017777777777777778,0.003860239532812036,0,0,6,217,0.0,0.0,0.0
2892,2020-06-01,Geary,1,18,225,10103,0.05555555555555555,0.004444444444444445,0.0017816490151440164,0,0,6,217,0.0,0.0,0.0
2891,2020-06-01,Gove,0,1,225,10103,0.0,0.0,9.898050084133424e-05,0,0,6,217,0.0,0.0,0.0
2890,2020-06-01,Grant,0,18,225,10103,0.0,0.0,0.0017816490151440164,0,0,6,217,0.0,0.0,0.0
2889,2020-06-01,Gray,0,22,225,10103,0.0,0.0,0.002177571018509353,0,0,6,217,0.0,0.0,0.0
2888,2020-06-01,Greenwood,0,8,225,10103,0.0,0.0,0.000791844006730674,0,0,6,217,0.0,0.0,0.0
2887,2020-06-01,Hamilton,2,20,225,10103,0.1,0.00888888888888889,0.0019796100168266847,0,0,6,217,0.0,0.0,0.0
2886,2020-06-01,Harper,0,2,225,10103,0.0,0.0,0.0001979610016826685,0,0,6,217,0.0,0.0,0.0
2885,2020-06-01,Harvey,0,15,225,10103,0.0,0.0,0.0014847075126200138,0,2,6,217,0.0,0.0,0.009216589861751152
2884,2020-06-01,Haskell,0,21,225,10103,0.0,0.0,0.0020785905176680195,0,0,6,217,0.0,0.0,0.0
2883,2020-06-01,Hodgeman,1,5,225,10103,0.2,0.004444444444444445,0.0004949025042066713,0,0,6,217,0.0,0.0,0.0
2882,2020-06-01,Jackson,0,100,225,10103,0.0,0.0,0.009898050084133426,0,1,6,217,0.0,0.0,0.004608294930875576
2881,2020-06-01,Jefferson,0,22,225,10103,0.0,0.0,0.002177571018509353,0,0,6,217,0.0,0.0,0.0
2880,2020-06-01,Jewell,0,4,225,10103,0.0,0.0,0.000395922003365337,0,0,6,217,0.0,0.0,0.0
2879,2020-06-01,Johnson,38,877,225,10103,0.043329532497149374,0.16888888888888887,0.08680589923785015,0,63,6,217,0.0,0.0,0.2903225806451613
2878,2020-06-01,Kearny,0,45,225,10103,0.0,0.0,0.004454122537860042,0,1,6,217,0.0,0.0,0.004608294930875576
2877,2020-06-01,Kiowa,0,2,225,10103,0.0,0.0,0.0001979610016826685,0,0,6,217,0.0,0.0,0.0
2876,2020-06-01,Labette,1,23,225,10103,0.043478260869565216,0.004444444444444445,0.002276551519350688,0,0,6,217,0.0,0.0,0.0
2875,2020-06-01,Lane,0,3,225,10103,0.0,0.0,0.00029694150252400277,0,0,6,217,0.0,0.0,0.0
2874,2020-06-01,Leavenworth,11,1093,225,10103,0.010064043915827995,0.048888888888888885,0.10818568741957836,0,7,6,217,0.0,0.0,0.03225806451612903
2873,2020-06-01,Linn,0,10,225,10103,0.0,0.0,0.0009898050084133424,0,0,6,217,0.0,0.0,0.0
2872,2020-06-01,Lyon,18,426,225,10103,0.04225352112676056,0.08,0.04216569335840839,1,4,6,217,0.25,0.16666666666666666,0.018433179723502304
2871,2020-06-01,Marion,0,7,225,10103,0.0,0.0,0.0006928635058893397,0,1,6,217,0.0,0.0,0.004608294930875576
2870,2020-06-01,McPherson,1,28,225,10103,0.03571428571428571,0.004444444444444445,0.0027714540235573588,0,0,6,217,0.0,0.0,0.0
2869,2020-06-01,Meade,2,31,225,10103,0.06451612903225806,0.00888888888888889,0.0030683955260813614,0,0,6,217,0.0,0.0,0.0
2868,2020-06-01,Miami,0,7,225,10103,0.0,0.0,0.0006928635058893397,0,0,6,217,0.0,0.0,0.0
2867,2020-06-01,Mitchell,0,4,225,10103,0.0,0.0,0.000395922003365337,0,0,6,217,0.0,0.0,0.0
2866,2020-06-01,Montgomery,0,20,225,10103,0.0,0.0,0.0019796100168266847,0,2,6,217,0.0,0.0,0.009216589861751152
2865,2020-06-01,Morris,0,5,225,10103,0.0,0.0,0.0004949025042066713,0,0,6,217,0.0,0.0,0.0
2864,2020-06-01,Morton,1,6,225,10103,0.16666666666666666,0.004444444444444445,0.0005938830050480055,0,0,6,217,0.0,0.0,0.0
2863,2020-06-01,Nemaha,1,16,225,10103,0.0625,0.004444444444444445,0.0015836880134613481,0,0,6,217,0.0,0.0,0.0
2862,2020-06-01,Neosho,0,2,225,10103,0.0,0.0,0.0001979610016826685,0,0,6,217,0.0,0.0,0.0
2861,2020-06-01,Ness,2,3,225,10103,0.6666666666666666,0.00888888888888889,0.00029694150252400277,0,0,6,217,0.0,0.0,0.0
2860,2020-06-01,Norton,0,2,225,10103,0.0,0.0,0.0001979610016826685,0,0,6,217,0.0,0.0,0.0
2859,2020-06-01,Osage,0,7,225,10103,0.0,0.0,0.0006928635058893397,0,0,6,217,0.0,0.0,0.0
2858,2020-06-01,Osborne,0,2,225,10103,0.0,0.0,0.0001979610016826685,0,0,6,217,0.0,0.0,0.0
2857,2020-06-01,Ottawa,0,4,225,10103,0.0,0.0,0.000395922003365337,0,0,6,217,0.0,0.0,0.0
2856,2020-06-01,Phillips,0,2,225,10103,0.0,0.0,0.0001979610016826685,0,0,6,217,0.0,0.0,0.0
2855,2020-06-01,Pottawatomie,0,27,225,10103,0.0,0.0,0.002672473522716025,0,0,6,217,0.0,0.0,0.0
2854,2020-06-01,Pratt,0,2,225,10103,0.0,0.0,0.0001979610016826685,0,0,6,217,0.0,0.0,0.0
2853,2020-06-01,Reno,0,51,225,10103,0.0,0.0,0.005048005542908047,0,0,6,217,0.0,0.0,0.0
2852,2020-06-01,Republic,0,4,225,10103,0.0,0.0,0.000395922003365337,0,0,6,217,0.0,0.0,0.0
2851,2020-06-01,Rice,0,4,225,10103,0.0,0.0,0.000395922003365337,0,0,6,217,0.0,0.0,0.0
2850,2020-06-01,Riley,2,66,225,10103,0.030303030303030307,0.00888888888888889,0.006532713055528061,0,1,6,217,0.0,0.0,0.004608294930875576
2849,2020-06-01,Rooks,0,7,225,10103,0.0,0.0,0.0006928635058893397,0,0,6,217,0.0,0.0,0.0
2848,2020-06-01,Saline,0,29,225,10103,0.0,0.0,0.0028704345243986936,0,2,6,217,0.0,0.0,0.009216589861751152
2847,2020-06-01,Scott,1,14,225,10103,0.07142857142857144,0.004444444444444445,0.0013857270117786794,0,0,6,217,0.0,0.0,0.0
2846,2020-06-01,Sedgwick,16,601,225,10103,0.02662229617304493,0.07111111111111111,0.059487281005641886,0,21,6,217,0.0,0.0,0.0967741935483871
2845,2020-06-01,Seward,-4,879,225,10103,-0.004550625711035267,-0.017777777777777778,0.08700386023953281,0,2,6,217,0.0,0.0,0.009216589861751152
2844,2020-06-01,Shawnee,28,328,225,10103,0.08536585365853659,0.12444444444444445,0.03246560427595764,0,7,6,217,0.0,0.0,0.03225806451612903
2843,2020-06-01,Sheridan,0,2,225,10103,0.0,0.0,0.0001979610016826685,0,0,6,217,0.0,0.0,0.0
2842,2020-06-01,Sherman,0,7,225,10103,0.0,0.0,0.0006928635058893397,0,0,6,217,0.0,0.0,0.0
2841,2020-06-01,Smith,0,2,225,10103,0.0,0.0,0.0001979610016826685,0,0,6,217,0.0,0.0,0.0
2840,2020-06-01,Stafford,0,1,225,10103,0.0,0.0,9.898050084133424e-05,0,0,6,217,0.0,0.0,0.0
2839,2020-06-01,Stanton,1,10,225,10103,0.1,0.004444444444444445,0.0009898050084133424,0,0,6,217,0.0,0.0,0.0
2838,2020-06-01,Stevens,0,30,225,10103,0.0,0.0,0.0029694150252400275,0,0,6,217,0.0,0.0,0.0
2837,2020-06-01,Sumner,0,8,225,10103,0.0,0.0,0.000791844006730674,0,1,6,217,0.0,0.0,0.004608294930875576
2836,2020-06-01,Trego,0,1,225,10103,0.0,0.0,9.898050084133424e-05,0,0,6,217,0.0,0.0,0.0
2835,2020-06-01,Wabaunsee,0,31,225,10103,0.0,0.0,0.0030683955260813614,0,0,6,217,0.0,0.0,0.0
2834,2020-06-01,Wilson,0,1,225,10103,0.0,0.0,9.898050084133424e-05,0,0,6,217,0.0,0.0,0.0
2833,2020-06-01,Woodson,0,6,225,10103,0.0,0.0,0.0005938830050480055,0,0,6,217,0.0,0.0,0.0
2832,2020-06-01,Wyandotte,11,1425,225,10103,0.007719298245614035,0.048888888888888885,0.14104721369890133,0,74,6,217,0.0,0.0,0.34101382488479265
2831,2020-06-02,Anderson,0,1,40,10143,0.0,0.0,9.859016070196194e-05,0,0,10,227,0.0,0.0,0.0
2830,2020-06-02,Atchison,0,22,40,10143,0.0,0.0,0.002168983535443163,0,0,10,227,0.0,0.0,0.0
2829,2020-06-02,Barber,0,1,40,10143,0.0,0.0,9.859016070196194e-05,0,0,10,227,0.0,0.0,0.0
2828,2020-06-02,Barton,0,44,40,10143,0.0,0.0,0.004337967070886325,0,1,10,227,0.0,0.0,0.004405286343612335
2827,2020-06-02,Bourbon,0,8,40,10143,0.0,0.0,0.0007887212856156955,0,1,10,227,0.0,0.0,0.004405286343612335
2826,2020-06-02,Brown,0,6,40,10143,0.0,0.0,0.0005915409642117716,0,0,10,227,0.0,0.0,0.0
2825,2020-06-02,Butler,1,38,40,10143,0.02631578947368421,0.025,0.003746426106674553,0,0,10,227,0.0,0.0,0.0
2824,2020-06-02,Chase,0,4,40,10143,0.0,0.0,0.00039436064280784776,0,0,10,227,0.0,0.0,0.0
2823,2020-06-02,Chautauqua,0,4,40,10143,0.0,0.0,0.00039436064280784776,0,0,10,227,0.0,0.0,0.0
2822,2020-06-02,Cherokee,0,10,40,10143,0.0,0.0,0.0009859016070196194,0,0,10,227,0.0,0.0,0.0
2821,2020-06-02,Cheyenne,0,2,40,10143,0.0,0.0,0.00019718032140392388,0,0,10,227,0.0,0.0,0.0
2820,2020-06-02,Clark,0,33,40,10143,0.0,0.0,0.003253475303164744,0,0,10,227,0.0,0.0,0.0
2819,2020-06-02,Clay,0,5,40,10143,0.0,0.0,0.0004929508035098097,0,1,10,227,0.0,0.0,0.004405286343612335
2818,2020-06-02,Cloud,0,5,40,10143,0.0,0.0,0.0004929508035098097,0,0,10,227,0.0,0.0,0.0
2817,2020-06-02,Coffey,0,50,40,10143,0.0,0.0,0.004929508035098097,0,8,10,227,0.0,0.0,0.03524229074889868
2816,2020-06-02,Comanche,0,2,40,10143,0.0,0.0,0.00019718032140392388,0,0,10,227,0.0,0.0,0.0
2815,2020-06-02,Cowley,0,10,40,10143,0.0,0.0,0.0009859016070196194,0,1,10,227,0.0,0.0,0.004405286343612335
2814,2020-06-02,Crawford,0,6,40,10143,0.0,0.0,0.0005915409642117716,0,1,10,227,0.0,0.0,0.004405286343612335
2813,2020-06-02,Dickinson,0,4,40,10143,0.0,0.0,0.00039436064280784776,0,0,10,227,0.0,0.0,0.0
2812,2020-06-02,Doniphan,0,17,40,10143,0.0,0.0,0.0016760327319333527,0,0,10,227,0.0,0.0,0.0
2811,2020-06-02,Douglas,0,67,40,10143,0.0,0.0,0.00660554076703145,0,0,10,227,0.0,0.0,0.0
2810,2020-06-02,Edwards,0,5,40,10143,0.0,0.0,0.0004929508035098097,0,0,10,227,0.0,0.0,0.0
2809,2020-06-02,Ellis,0,10,40,10143,0.0,0.0,0.0009859016070196194,0,0,10,227,0.0,0.0,0.0
2808,2020-06-02,Ellsworth,0,2,40,10143,0.0,0.0,0.00019718032140392388,0,0,10,227,0.0,0.0,0.0
2807,2020-06-02,Finney,2,1504,40,10143,0.0013297872340425534,0.05,0.14827960169575075,2,10,10,227,0.2,0.2,0.04405286343612335
2806,2020-06-02,Ford,0,1790,40,10143,0.0,0.0,0.17647638765651188,8,10,10,227,0.8,0.8,0.04405286343612335
2805,2020-06-02,Franklin,0,39,40,10143,0.0,0.0,0.0038450162673765156,0,0,10,227,0.0,0.0,0.0
2804,2020-06-02,Geary,4,22,40,10143,0.18181818181818185,0.1,0.002168983535443163,1,1,10,227,1.0,0.1,0.004405286343612335
2803,2020-06-02,Gove,0,1,40,10143,0.0,0.0,9.859016070196194e-05,0,0,10,227,0.0,0.0,0.0
2802,2020-06-02,Grant,0,18,40,10143,0.0,0.0,0.0017746228926353153,0,0,10,227,0.0,0.0,0.0
2801,2020-06-02,Gray,0,22,40,10143,0.0,0.0,0.002168983535443163,0,0,10,227,0.0,0.0,0.0
2800,2020-06-02,Greenwood,0,8,40,10143,0.0,0.0,0.0007887212856156955,0,0,10,227,0.0,0.0,0.0
2799,2020-06-02,Hamilton,0,20,40,10143,0.0,0.0,0.001971803214039239,0,0,10,227,0.0,0.0,0.0
2798,2020-06-02,Harper,0,2,40,10143,0.0,0.0,0.00019718032140392388,0,0,10,227,0.0,0.0,0.0
2797,2020-06-02,Harvey,0,15,40,10143,0.0,0.0,0.0014788524105294294,0,2,10,227,0.0,0.0,0.00881057268722467
2796,2020-06-02,Haskell,0,21,40,10143,0.0,0.0,0.002070393374741201,0,0,10,227,0.0,0.0,0.0
2795,2020-06-02,Hodgeman,0,5,40,10143,0.0,0.0,0.0004929508035098097,0,0,10,227,0.0,0.0,0.0
2794,2020-06-02,Jackson,2,102,40,10143,0.0196078431372549,0.05,0.01005619639160012,0,1,10,227,0.0,0.0,0.004405286343612335
2793,2020-06-02,Jefferson,0,22,40,10143,0.0,0.0,0.002168983535443163,0,0,10,227,0.0,0.0,0.0
2792,2020-06-02,Jewell,0,4,40,10143,0.0,0.0,0.00039436064280784776,0,0,10,227,0.0,0.0,0.0
2791,2020-06-02,Johnson,0,877,40,10143,0.0,0.0,0.08646357093562063,3,66,10,227,0.045454545454545456,0.3,0.2907488986784141
2790,2020-06-02,Kearny,0,45,40,10143,0.0,0.0,0.004436557231588288,0,1,10,227,0.0,0.0,0.004405286343612335
2789,2020-06-02,Kiowa,0,2,40,10143,0.0,0.0,0.00019718032140392388,0,0,10,227,0.0,0.0,0.0
2788,2020-06-02,Labette,0,23,40,10143,0.0,0.0,0.002267573696145125,0,0,10,227,0.0,0.0,0.0
2787,2020-06-02,Lane,0,3,40,10143,0.0,0.0,0.0002957704821058858,0,0,10,227,0.0,0.0,0.0
2786,2020-06-02,Leavenworth,2,1095,40,10143,0.00182648401826484,0.05,0.10795622596864833,0,7,10,227,0.0,0.0,0.030837004405286344
2785,2020-06-02,Linn,0,10,40,10143,0.0,0.0,0.0009859016070196194,0,0,10,227,0.0,0.0,0.0
2784,2020-06-02,Lyon,4,430,40,10143,0.009302325581395349,0.1,0.042393769101843636,1,5,10,227,0.2,0.1,0.022026431718061675
2783,2020-06-02,Marion,0,7,40,10143,0.0,0.0,0.0006901311249137336,0,1,10,227,0.0,0.0,0.004405286343612335
2782,2020-06-02,McPherson,0,28,40,10143,0.0,0.0,0.0027605244996549345,0,0,10,227,0.0,0.0,0.0
2781,2020-06-02,Meade,0,31,40,10143,0.0,0.0,0.0030562949817608204,0,0,10,227,0.0,0.0,0.0
2780,2020-06-02,Miami,0,7,40,10143,0.0,0.0,0.0006901311249137336,0,0,10,227,0.0,0.0,0.0
2779,2020-06-02,Mitchell,0,4,40,10143,0.0,0.0,0.00039436064280784776,0,0,10,227,0.0,0.0,0.0
2778,2020-06-02,Montgomery,0,20,40,10143,0.0,0.0,0.001971803214039239,0,2,10,227,0.0,0.0,0.00881057268722467
2777,2020-06-02,Morris,0,5,40,10143,0.0,0.0,0.0004929508035098097,0,0,10,227,0.0,0.0,0.0
2776,2020-06-02,Morton,0,6,40,10143,0.0,0.0,0.0005915409642117716,0,0,10,227,0.0,0.0,0.0
2775,2020-06-02,Nemaha,0,16,40,10143,0.0,0.0,0.001577442571231391,0,0,10,227,0.0,0.0,0.0
2774,2020-06-02,Neosho,0,2,40,10143,0.0,0.0,0.00019718032140392388,0,0,10,227,0.0,0.0,0.0
2773,2020-06-02,Ness,0,3,40,10143,0.0,0.0,0.0002957704821058858,0,0,10,227,0.0,0.0,0.0
2772,2020-06-02,Norton,0,2,40,10143,0.0,0.0,0.00019718032140392388,0,0,10,227,0.0,0.0,0.0
2771,2020-06-02,Osage,0,7,40,10143,0.0,0.0,0.0006901311249137336,0,0,10,227,0.0,0.0,0.0
2770,2020-06-02,Osborne,0,2,40,10143,0.0,0.0,0.00019718032140392388,0,0,10,227,0.0,0.0,0.0
2769,2020-06-02,Ottawa,0,4,40,10143,0.0,0.0,0.00039436064280784776,0,0,10,227,0.0,0.0,0.0
2768,2020-06-02,Phillips,0,2,40,10143,0.0,0.0,0.00019718032140392388,0,0,10,227,0.0,0.0,0.0
2767,2020-06-02,Pottawatomie,0,27,40,10143,0.0,0.0,0.002661934338952973,0,0,10,227,0.0,0.0,0.0
2766,2020-06-02,Pratt,0,2,40,10143,0.0,0.0,0.00019718032140392388,0,0,10,227,0.0,0.0,0.0
2765,2020-06-02,Reno,0,51,40,10143,0.0,0.0,0.005028098195800059,0,0,10,227,0.0,0.0,0.0
2764,2020-06-02,Republic,0,4,40,10143,0.0,0.0,0.00039436064280784776,0,0,10,227,0.0,0.0,0.0
2763,2020-06-02,Rice,0,4,40,10143,0.0,0.0,0.00039436064280784776,0,0,10,227,0.0,0.0,0.0
2762,2020-06-02,Riley,0,66,40,10143,0.0,0.0,0.006506950606329488,0,1,10,227,0.0,0.0,0.004405286343612335
2761,2020-06-02,Rooks,0,7,40,10143,0.0,0.0,0.0006901311249137336,0,0,10,227,0.0,0.0,0.0
2760,2020-06-02,Saline,1,30,40,10143,0.03333333333333333,0.025,0.0029577048210588587,0,2,10,227,0.0,0.0,0.00881057268722467
2759,2020-06-02,Scott,0,14,40,10143,0.0,0.0,0.0013802622498274672,0,0,10,227,0.0,0.0,0.0
2758,2020-06-02,Sedgwick,3,604,40,10143,0.004966887417218543,0.075,0.05954845706398501,0,21,10,227,0.0,0.0,0.09251101321585904
2757,2020-06-02,Seward,4,883,40,10143,0.004530011325028313,0.1,0.0870551118998324,0,2,10,227,0.0,0.0,0.00881057268722467
2756,2020-06-02,Shawnee,0,328,40,10143,0.0,0.0,0.03233757271024352,0,7,10,227,0.0,0.0,0.030837004405286344
2755,2020-06-02,Sheridan,0,2,40,10143,0.0,0.0,0.00019718032140392388,0,0,10,227,0.0,0.0,0.0
2754,2020-06-02,Sherman,0,7,40,10143,0.0,0.0,0.0006901311249137336,0,0,10,227,0.0,0.0,0.0
2753,2020-06-02,Smith,0,2,40,10143,0.0,0.0,0.00019718032140392388,0,0,10,227,0.0,0.0,0.0
2752,2020-06-02,Stafford,0,1,40,10143,0.0,0.0,9.859016070196194e-05,0,0,10,227,0.0,0.0,0.0
2751,2020-06-02,Stanton,0,10,40,10143,0.0,0.0,0.0009859016070196194,0,0,10,227,0.0,0.0,0.0
2750,2020-06-02,Stevens,0,30,40,10143,0.0,0.0,0.0029577048210588587,0,0,10,227,0.0,0.0,0.0
2749,2020-06-02,Sumner,0,8,40,10143,0.0,0.0,0.0007887212856156955,0,1,10,227,0.0,0.0,0.004405286343612335
2748,2020-06-02,Trego,0,1,40,10143,0.0,0.0,9.859016070196194e-05,0,0,10,227,0.0,0.0,0.0
2747,2020-06-02,Wabaunsee,0,31,40,10143,0.0,0.0,0.0030562949817608204,0,0,10,227,0.0,0.0,0.0
2746,2020-06-02,Wilson,0,1,40,10143,0.0,0.0,9.859016070196194e-05,0,0,10,227,0.0,0.0,0.0
2745,2020-06-02,Woodson,0,6,40,10143,0.0,0.0,0.0005915409642117716,0,0,10,227,0.0,0.0,0.0
2744,2020-06-02,Wyandotte,17,1442,40,10143,0.011789181692094312,0.425,0.14216701173222912,0,74,10,227,0.0,0.0,0.3259911894273128
2743,2020-06-03,Anderson,0,1,138,10281,0.0,0.0,9.726680284019064e-05,0,0,0,227,0.0,0.0,0.0
2742,2020-06-03,Atchison,0,22,138,10281,0.0,0.0,0.0021398696624841946,0,0,0,227,0.0,0.0,0.0
2741,2020-06-03,Barber,0,1,138,10281,0.0,0.0,9.726680284019064e-05,0,0,0,227,0.0,0.0,0.0
2740,2020-06-03,Barton,0,44,138,10281,0.0,0.0,0.004279739324968389,0,1,0,227,0.0,0.0,0.004405286343612335
2739,2020-06-03,Bourbon,0,8,138,10281,0.0,0.0,0.0007781344227215253,0,1,0,227,0.0,0.0,0.004405286343612335
2738,2020-06-03,Brown,0,6,138,10281,0.0,0.0,0.0005836008170411438,0,0,0,227,0.0,0.0,0.0
2737,2020-06-03,Butler,1,39,138,10281,0.02564102564102564,0.007246376811594203,0.0037934053107674345,0,0,0,227,0.0,0.0,0.0
2736,2020-06-03,Chase,0,4,138,10281,0.0,0.0,0.00038906721136076265,0,0,0,227,0.0,0.0,0.0
2735,2020-06-03,Chautauqua,0,4,138,10281,0.0,0.0,0.00038906721136076265,0,0,0,227,0.0,0.0,0.0
2734,2020-06-03,Cherokee,0,10,138,10281,0.0,0.0,0.0009726680284019065,0,0,0,227,0.0,0.0,0.0
2733,2020-06-03,Cheyenne,0,2,138,10281,0.0,0.0,0.00019453360568038133,0,0,0,227,0.0,0.0,0.0
2732,2020-06-03,Clark,0,33,138,10281,0.0,0.0,0.0032098044937262913,0,0,0,227,0.0,0.0,0.0
2731,2020-06-03,Clay,0,5,138,10281,0.0,0.0,0.00048633401420095323,0,1,0,227,0.0,0.0,0.004405286343612335
2730,2020-06-03,Cloud,0,5,138,10281,0.0,0.0,0.00048633401420095323,0,0,0,227,0.0,0.0,0.0
